Package Name,Source,Declared Install-time,Declared Runtime,Droidbot Install-time,Droidbot Runtime,(0) Install-time Normal,(1) IND,(0) Runtime Normal,(1) RND,(2) NR,(3) RNDNR,(1) IND Permissions,(1) RND Permissions,(2) NR Permissions,(3) RNDNR Permissions,MinVersion,TargetVersion
com.ubercab.eats,google_play,13,8,5,1,4,1,0,0,0,1,['GET_TASKS'],,,['READ_PHONE_STATE'],-1,-1
com.ultamize.two.app,google_play,4,0,0,0,0,0,0,0,0,0,,,,,-1,-1
com.virtualkitchen,google_play,11,6,6,0,6,0,0,0,0,0,,,,,-1,-1
com.voenix.emu,google_play,8,1,5,0,4,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.vojtkovszky.dreamcatcher,google_play,8,0,2,0,2,0,0,0,0,0,,,,,-1,-1
com.WanDaTong.tbs,google_play,9,5,3,0,3,0,0,0,0,0,,,,,-1,-1
com.wanderlog.android,google_play,15,7,4,0,4,0,0,0,0,0,,,,,-1,-1
com.wave.waveradio,google_play,14,6,6,0,6,0,0,0,0,0,,,,,-1,-1
com.whaledream.novel,google_play,11,4,5,0,4,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.whisperarts.erby,google_play,11,1,3,0,3,0,0,0,0,0,,,,,-1,-1
com.whisperarts.white.noise.whispy,google_play,11,1,3,0,3,0,0,0,0,0,,,,,-1,-1
com.WistronEnt.socialmedia.star,google_play,16,7,6,0,6,0,0,0,0,0,,,,,-1,-1
com.worthpoint.priceguide,google_play,12,3,5,0,4,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.xiaomi.hm.health,google_play,24,14,7,0,7,0,0,0,0,0,,,,,-1,-1
com.xiaomi.smarthome,google_play,29,8,9,0,8,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.xingin.xhs,google_play,21,10,8,2,7,1,0,0,2,0,['GET_TASKS'],,"['READ_PHONE_STATE', 'ACCESS_COARSE_LOCATION']",,-1,-1
com.yazio.android,google_play,10,5,5,0,4,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.yelp.android,google_play,12,8,4,1,4,0,1,0,0,0,,,,,-1,-1
com.yinqs.weeklymealplanner,google_play,8,3,4,1,3,1,1,0,0,0,['GET_TASKS'],,,,-1,-1
com.yxhjandroid1.uhouzzdis,google_play,12,8,7,0,7,0,0,0,0,0,,,,,-1,-1
com.zaza.beatbox,google_play,12,3,7,0,6,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.zerofasting.zero,google_play,11,6,5,0,4,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.zhiliaoapp.musically.go,google_play,17,5,9,0,9,0,0,0,0,0,,,,,-1,-1
dance.fit.zumba.weightloss.danceburn,google_play,9,3,4,0,4,0,0,0,0,0,,,,,-1,-1
de.fastic.app,google_play,11,5,6,0,5,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
de.komoot.android,google_play,14,5,7,0,6,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
dev.voksu.hizo,google_play,6,0,2,0,1,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
digifit.virtuagym.foodtracker,google_play,11,6,4,0,3,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
fab.exl.miner.ai.oon,google_play,13,3,6,0,5,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
game.puzzle.blockpuzzle,google_play,7,0,4,0,3,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
genesis.nebula,google_play,11,4,9,0,8,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
guru.studybuddy.app.studybuddyguru,google_play,8,0,2,0,2,0,0,0,0,0,,,,,-1,-1
hko.MyObservatory_v1_0,google_play,9,4,3,1,3,0,1,0,0,0,,,,,-1,-1
in.redbus.android,google_play,18,13,6,0,5,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
io.lingvist.android,google_play,11,1,7,0,6,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
jp.co.johospace.jorte,google_play,18,9,10,1,9,1,1,0,0,0,['GET_TASKS'],,,,-1,-1
jp.hotpepper.android.beauty.hair,google_play,10,3,4,1,3,1,1,0,0,0,['GET_TASKS'],,,,-1,-1
kr.co.company.hwahae,google_play,10,4,6,0,5,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
kr.co.dynamicmedia.mtopik,google_play,9,1,6,0,5,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
lt.eskolos.app,google_play,9,4,3,0,3,0,0,0,0,0,,,,,-1,-1
ltd.funexpected.math,google_play,8,3,4,0,3,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
mobi.eup.easyenglish,google_play,8,4,5,1,4,1,1,0,0,0,['GET_TASKS'],,,,-1,-1
net.beginners.weight.loss.workout.women.yoga.go,google_play,11,0,5,0,4,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
net.hikingbook.hikingbook,google_play,10,7,5,1,4,1,1,0,0,0,['GET_TASKS'],,,,-1,-1
net.langhoangal.chuongchanhniem,google_play,9,0,6,0,5,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
net.searchome.designer,google_play,8,6,4,2,4,0,1,0,1,0,,,['CAMERA'],,-1,-1
net.tandem,google_play,15,5,6,0,5,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
net.tonysoft.bookmory,google_play,10,3,2,0,2,0,0,0,0,0,,,,,-1,-1
nl.koreanskincare,google_play,13,7,7,0,6,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
org.adblockplus.browser,google_play,20,8,4,0,4,0,0,0,0,0,,,,,-1,-1
sarangal.packagemanager,google_play,10,2,2,0,2,0,0,0,0,0,,,,,-1,-1
sh.whisper,google_play,11,7,7,1,6,1,1,0,0,0,['GET_TASKS'],,,,-1,-1
sixpack.sixpackabs.absworkout,google_play,10,2,4,1,3,1,0,0,0,1,['GET_TASKS'],,,['CAMERA'],-1,-1
sk.phx.terrarium,google_play,9,0,5,0,4,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
sk.styk.martin.apkanalyzer,google_play,6,2,3,0,2,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
ske.arbc.we.neat,google_play,17,5,6,1,6,0,1,0,0,0,,,,,-1,-1
tw.com.opusplus.myneighbor,google_play,7,5,3,0,3,0,0,0,0,0,,,,,-1,-1
tw.com.yoxi.rider,google_play,9,6,4,0,3,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
xyz.kinnu,google_play,8,0,4,0,3,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
xyz.sindan.facescore,google_play,11,1,5,1,4,1,1,0,0,0,['GET_TASKS'],,,,-1,-1
a.baozouptu,huawei_appgallery,10,5,7,0,7,0,0,0,0,0,,,,,-1,-1
accurateweather.weather.forecast,huawei_appgallery,12,5,5,1,4,1,1,0,0,0,['GET_TASKS'],,,,-1,-1
c.plus.plan.dresshome,huawei_appgallery,8,4,6,0,5,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
cc.forestapp.huawei,huawei_appgallery,14,2,6,0,6,0,0,0,0,0,,,,,-1,-1
cc.tomato.calendar,huawei_appgallery,15,8,4,0,4,0,0,0,0,0,,,,,-1,-1
com.agoda.mobile.consumer,huawei_appgallery,13,8,7,1,6,1,0,0,1,0,['GET_TASKS'],,['READ_PHONE_STATE'],,-1,-1
com.alibaba.wireless,huawei_appgallery,29,9,7,1,7,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.allrecipe.tomatorecipes,huawei_appgallery,4,0,1,0,1,0,0,0,0,0,,,,,-1,-1
com.androapp.weatherforecast,huawei_appgallery,3,0,1,0,1,0,0,0,0,0,,,,,-1,-1
com.arata1972.sushiro,huawei_appgallery,9,5,5,0,4,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.baidu.baijia,huawei_appgallery,21,7,3,1,3,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.benqu.wuta,huawei_appgallery,18,8,1,0,1,0,0,0,0,0,,,,,-1,-1
com.braintrivia.music.musicdownloader,huawei_appgallery,9,2,5,0,4,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.cambly.cambly,huawei_appgallery,16,7,6,0,6,0,0,0,0,0,,,,,-1,-1
com.chokeir.currencyconverter,huawei_appgallery,2,0,3,0,2,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.colouringbook.dragoncoloringgame,huawei_appgallery,5,2,3,2,2,1,2,0,0,0,['GET_TASKS'],,,,-1,-1
com.consumerug,huawei_appgallery,7,4,3,0,3,0,0,0,0,0,,,,,-1,-1
com.dingle.voice,huawei_appgallery,3,5,3,0,2,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.galileods.currencyconverter.all,huawei_appgallery,6,0,4,0,3,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.geekapp.record,huawei_appgallery,11,4,6,3,6,0,2,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.generator.invoices,huawei_appgallery,8,1,3,0,2,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.global.foodpanda.android,huawei_appgallery,14,7,6,2,5,1,2,0,0,0,['GET_TASKS'],,,,-1,-1
com.gomini.gominipassenger,huawei_appgallery,11,5,5,1,4,1,1,0,0,0,['GET_TASKS'],,,,-1,-1
com.haochang.party,huawei_appgallery,21,8,5,0,5,0,0,0,0,0,,,,,-1,-1
com.hb.dialer.free,huawei_appgallery,16,15,4,2,4,0,1,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.hsv.freeadblockerbrowser,huawei_appgallery,25,8,11,3,10,1,2,0,1,0,['GET_TASKS'],,['CAMERA'],,-1,-1
com.huami.watch.hmwatchmanager,huawei_appgallery,19,17,5,0,5,0,0,0,0,0,,,,,-1,-1
com.huawei.health,huawei_appgallery,21,18,8,1,7,1,1,0,0,0,['GET_TASKS'],,,,-1,-1
com.huawei.welink,huawei_appgallery,23,10,5,0,5,0,0,0,0,0,,,,,-1,-1
com.hunantv.imgo.activity.inter,huawei_appgallery,17,3,9,2,9,0,0,1,1,0,,['READ_PHONE_STATE'],['CAMERA'],,-1,-1
com.ihach.alnagmeypo,huawei_appgallery,11,3,5,0,4,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.ironmeta.security.turbo.proxy.vpntomato.pro,huawei_appgallery,16,0,3,0,3,0,0,0,0,0,,,,,-1,-1
com.jideos.jnotes.overseas.hw,huawei_appgallery,15,9,7,0,6,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.kinggames.couplelife.huawei,huawei_appgallery,12,5,5,1,5,0,0,0,1,0,,,['CAMERA'],,-1,-1
com.klook,huawei_appgallery,11,5,10,3,6,4,1,0,1,1,"['GET_TASKS', 'CHANGE_WIFI_STATE', 'BLUETOOTH_ADMIN', 'ACCESS_LOCATION_EXTRA_COMMANDS']",,['ACCESS_COARSE_LOCATION'],['READ_PHONE_STATE'],21,31
com.kmplayer.materials,huawei_appgallery,16,4,6,0,5,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.lingodeer,huawei_appgallery,10,1,4,0,3,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.meitu.wink,huawei_appgallery,10,5,5,0,4,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.mt.mtxx.mtxx,huawei_appgallery,20,9,6,2,6,0,2,0,0,0,,,,,-1,-1
com.nb.filmhall,huawei_appgallery,8,2,4,1,3,1,0,0,0,1,['GET_TASKS'],,,['CAMERA'],-1,-1
com.newandromo.dev631029.app807991,huawei_appgallery,4,0,3,1,2,1,0,0,0,1,['GET_TASKS'],,,['CAMERA'],-1,-1
com.oraev.superora,huawei_appgallery,23,10,5,0,5,0,0,0,0,0,,,,,-1,-1
com.paljsdroid.rosescake.app,huawei_appgallery,10,4,3,0,3,0,0,0,0,0,,,,,-1,-1
com.palmmob3.audio2txt.gg,huawei_appgallery,9,3,3,0,3,0,0,0,0,0,,,,,-1,-1
com.PetraRide_User,huawei_appgallery,8,7,4,0,3,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.pickme.passenger,huawei_appgallery,12,8,5,1,5,0,1,0,0,0,,,,,-1,-1
com.picsart.studio.hw,huawei_appgallery,13,7,6,0,5,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.plan.kot32.tomatotime,huawei_appgallery,11,3,7,1,7,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.ravivo.camera.selfie,huawei_appgallery,2,5,3,2,2,1,2,0,0,0,['GET_TASKS'],,,,-1,-1
com.scantranslate.huawei,huawei_appgallery,7,4,3,1,2,1,1,0,0,0,['GET_TASKS'],,,,-1,-1
com.sdjuliang.lanrenjob,huawei_appgallery,19,10,5,2,5,0,1,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.shixiseng.activity,huawei_appgallery,13,8,7,0,7,0,0,0,0,0,,,,,-1,-1
com.shopback.app,huawei_appgallery,19,9,8,1,8,0,0,0,0,1,,,,['READ_PHONE_STATE'],-1,-1
com.shopee.tw,huawei_appgallery,18,9,10,8,9,1,4,0,1,3,['GET_TASKS'],,['ACCESS_COARSE_LOCATION'],"['READ_PHONE_STATE', 'READ_SMS', 'READ_PHONE_NUMBERS']",-1,-1
com.softexpoitmaps.findmyphone.MobileTrackerAysar,huawei_appgallery,12,3,6,1,5,1,1,0,0,0,['GET_TASKS'],,,,-1,-1
com.starmakerinteractive.starmaker,huawei_appgallery,21,8,11,0,11,0,0,0,0,0,,,,,-1,-1
com.talk51.international,huawei_appgallery,23,7,6,1,6,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.taobao.taobao,huawei_appgallery,23,10,9,0,9,0,0,0,0,0,,,,,-1,-1
com.tct.weather,huawei_appgallery,17,4,7,1,7,0,1,0,0,0,,,,,-1,-1
com.twistc.workout,huawei_appgallery,6,1,4,0,3,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.underline.app.lifequotes,huawei_appgallery,1,0,0,0,0,0,0,0,0,0,,,,,-1,-1
com.virtualmaze.offlinemapnavigationtracker,huawei_appgallery,12,7,6,1,6,0,1,0,0,0,,,,,-1,-1
com.vistring.vlogger,huawei_appgallery,7,4,3,0,3,0,0,0,0,0,,,,,-1,-1
com.vivo.sonyanime,huawei_appgallery,8,0,4,0,4,0,0,0,0,0,,,,,-1,-1
com.wodan.xianshijian,huawei_appgallery,12,6,6,3,6,0,2,0,0,1,,,,['READ_PHONE_STATE'],-1,-1
com.workout.irrad,huawei_appgallery,7,2,4,0,3,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.xingin.xhs,huawei_appgallery,20,10,8,2,7,1,0,0,2,0,['GET_TASKS'],,"['READ_PHONE_STATE', 'ACCESS_COARSE_LOCATION']",,-1,-1
com.xinyue.academy,huawei_appgallery,12,4,5,0,4,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.youhonginc.sz,huawei_appgallery,3,3,4,1,3,1,0,0,1,0,['GET_TASKS'],,['READ_PHONE_STATE'],,-1,-1
com.zaft.filminn,huawei_appgallery,6,2,4,0,3,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.zhiliaoapp.musically.go,huawei_appgallery,14,5,8,0,7,1,0,0,0,0,['RECEIVE_BOOT_COMPLETED'],,,,-1,-1
com.zhuziluyin.app,huawei_appgallery,15,5,5,0,5,0,0,0,0,0,,,,,-1,-1
ctrip.english,huawei_appgallery,15,11,8,0,7,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
dmw.xsdq.app,huawei_appgallery,12,4,5,0,4,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
esrith.meawms,huawei_appgallery,11,6,5,1,4,1,1,0,0,0,['GET_TASKS'],,,,-1,-1
gr.iqs.taxi_plon,huawei_appgallery,15,7,5,3,5,0,2,0,0,1,,,,['READ_PHONE_STATE'],-1,-1
homeworkout.homeworkouts.noequipment,huawei_appgallery,7,3,4,1,3,1,0,0,0,1,['GET_TASKS'],,,['CAMERA'],-1,-1
it.Gruner.Focus,huawei_appgallery,9,4,4,0,3,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
jetray.tictactoe,huawei_appgallery,0,0,0,0,0,0,0,0,0,0,,,,,-1,-1
loseweightapp.loseweightappforwomen.womenworkoutathome,huawei_appgallery,11,2,4,1,3,1,0,0,0,1,['GET_TASKS'],,,['CAMERA'],-1,-1
me.photter.androidapp,huawei_appgallery,7,4,2,1,2,0,1,0,0,0,,,,,-1,-1
mg.locations.track5,huawei_appgallery,9,2,4,0,3,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
net.p4p.sevenmin.huawei,huawei_appgallery,9,6,4,0,3,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
org.nixgame.compass.huawei,huawei_appgallery,8,3,0,1,0,0,1,0,0,0,,,,,-1,-1
paymob.cib.smartwallet,huawei_appgallery,8,2,0,0,0,0,0,0,0,0,,,,,-1,-1
ru.utkonos.android.utkonoid,huawei_appgallery,15,7,6,0,5,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
sixpack.sixpackabs.absworkout,huawei_appgallery,8,2,4,1,3,1,0,0,0,1,['GET_TASKS'],,,['CAMERA'],-1,-1
www.imxiaoyu.com.musiceditor,huawei_appgallery,11,4,6,1,6,0,1,0,0,0,,,,,-1,-1
cn.amazon.mShop.android,qq,21,8,4,0,4,0,0,0,0,0,,,,,-1,-1
cn.danatech.xingseapp,qq,3,3,0,0,0,0,0,0,0,0,,,,,-1,-1
cn.knowbox.androidaiclass,qq,17,8,4,0,4,0,0,0,0,0,,,,,-1,-1
com.alibaba.wireless,qq,28,9,7,1,7,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.baidu.searchbox,qq,32,11,10,3,10,0,1,0,2,0,,,"['ACCESS_COARSE_LOCATION', 'CAMERA']",,-1,-1
com.baidu.xin.aiqicha,qq,16,12,4,0,4,0,0,0,0,0,,,,,-1,-1
com.bytedance.ep.android,qq,17,5,6,0,5,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.cjtec.videoformat,qq,14,7,5,0,5,0,0,0,0,0,,,,,-1,-1
com.clicheandroid.server.ctsdazzlin,qq,17,9,7,1,7,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.clover.daysmatter,qq,11,4,3,2,3,0,1,0,0,1,,,,['READ_PHONE_STATE'],-1,-1
com.cubic.autohome,qq,23,9,5,0,5,0,0,0,0,0,,,,,-1,-1
com.egets.takeaways,qq,15,8,8,3,7,1,3,0,0,0,['GET_TASKS'],,,,-1,-1
com.example.artilleryandroid,qq,19,8,5,1,5,0,1,0,0,0,,,,,-1,-1
com.geshi.formatfactory,qq,8,5,4,1,3,1,0,0,1,0,['GET_TASKS'],,['READ_PHONE_STATE'],,-1,-1
com.hudun.androidvideochanger,qq,10,5,0,0,0,0,0,0,0,0,,,,,-1,-1
com.hungrypanda.waimai,qq,16,7,4,0,4,0,0,0,0,0,,,,,-1,-1
com.jx885.lrjk,qq,11,5,8,1,8,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.klook,qq,11,5,9,2,6,3,0,0,1,1,"['GET_TASKS', 'CHANGE_WIFI_STATE', 'BLUETOOTH_ADMIN']",,['ACCESS_COARSE_LOCATION'],['READ_PHONE_STATE'],21,31
com.kuaishou.nebula,qq,28,11,6,1,6,0,1,0,0,0,,,,,-1,-1
com.lanjingren.ivwen,qq,26,9,7,0,7,0,0,0,0,0,,,,,-1,-1
com.liuniantech.xiangji,qq,3,6,3,4,3,0,3,0,0,1,,,,['READ_PHONE_STATE'],-1,-1
com.mandg.funny.rollingicon,qq,10,4,4,2,4,0,2,0,0,0,,,,,-1,-1
com.meitu.meiyancamera,qq,17,8,5,3,5,0,2,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.meitu.wink,qq,10,5,5,1,4,1,1,0,0,0,['GET_TASKS'],,,,-1,-1
com.mendon.riza,qq,15,3,12,2,12,0,1,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.mt.mtxx.mtxx,qq,19,9,7,3,7,0,2,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.mxbc.mxsa,qq,12,6,6,4,6,0,2,0,2,0,,,"['ACCESS_COARSE_LOCATION', 'READ_PHONE_STATE']",,-1,-1
com.olimsoft.android.oplayer,qq,14,3,9,0,8,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.Qunar,qq,18,10,6,1,6,0,0,0,1,0,,,['CAMERA'],,-1,-1
com.rainning.beauty.camera,qq,12,7,2,0,2,0,0,0,0,0,,,,,-1,-1
com.shengfeng.shopee2,qq,12,4,4,0,4,0,0,0,0,0,,,,,-1,-1
com.shuojie.easyphoto,qq,9,3,0,0,0,0,0,0,0,0,,,,,-1,-1
com.smile.gifmaker,qq,29,11,6,1,6,0,1,0,0,0,,,,,-1,-1
com.szsr.shopeeteaching,qq,12,4,7,1,7,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.tange365.icam365,qq,20,8,1,0,1,0,0,0,0,0,,,,,-1,-1
com.taobao.live,qq,31,10,8,1,8,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.taobao.taobao,qq,23,10,8,0,8,0,0,0,0,0,,,,,-1,-1
com.tencent.android.qqdownloader,qq,33,9,12,0,12,0,0,0,0,0,,,,,-1,-1
com.tencent.gallerymanager,qq,22,3,4,0,4,0,0,0,0,0,,,,,-1,-1
com.tencent.mobileqq,qq,33,11,8,0,8,0,0,0,0,0,,,,,-1,-1
com.tencent.ttpic,qq,14,7,5,1,5,0,1,0,0,0,,,,,-1,-1
com.xfplay.play,qq,18,7,16,2,16,0,2,0,0,0,,,,,-1,-1
com.xiaoe.client,qq,14,7,3,0,2,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.xingin.xhs,qq,20,10,1,0,0,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.xs.fm,qq,22,12,4,0,4,0,0,0,0,0,,,,,-1,-1
com.xstore.sevenfresh,qq,19,5,7,0,7,0,0,0,0,0,,,,,-1,-1
com.xunrui.tkassistant,qq,57,17,7,0,7,0,0,0,0,0,,,,,-1,-1
com.yaerxing.fkst,qq,4,3,3,0,3,0,0,0,0,0,,,,,-1,-1
com.yaya.zone,qq,14,10,8,2,7,1,2,0,0,0,['GET_TASKS'],,,,-1,-1
ks.com.freecouponmerchant,qq,8,7,4,0,3,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
acqui.cangmaomao.app,wandoujia,9,5,5,0,4,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
cn.com.focusnote,wandoujia,4,3,2,0,2,0,0,0,0,0,,,,,-1,-1
cn.com.sina.sports,wandoujia,21,7,6,0,6,0,0,0,0,0,,,,,-1,-1
cn.dictcn.android.digitize.wys_japan,wandoujia,10,2,3,1,3,0,0,0,0,1,,,,['READ_PHONE_STATE'],-1,-1
cn.dlapp.childstory,wandoujia,9,2,5,0,5,0,0,0,0,0,,,,,-1,-1
cn.dlapp.navigation,wandoujia,8,3,3,1,3,0,1,0,0,0,,,,,-1,-1
cn.fzhuayantcoltd.huayaapp,wandoujia,11,6,8,1,8,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
cn.judingkeji.caipu,wandoujia,5,3,4,0,3,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
cn.lalawangluo.fly,wandoujia,9,6,5,2,5,0,1,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
cn.llwl.compass,wandoujia,6,7,6,2,5,1,2,0,0,0,['GET_TASKS'],,,,-1,-1
cn.mama.pregnant,wandoujia,18,6,0,0,0,0,0,0,0,0,,,,,-1,-1
cn.matting.doufd,wandoujia,15,7,4,2,4,0,2,0,0,0,,,,,-1,-1
cn.ticktick.task,wandoujia,13,9,1,0,1,0,0,0,0,0,,,,,-1,-1
cn.ttkmfxs.novel,wandoujia,11,7,7,3,6,1,2,0,1,0,['BLUETOOTH'],,['READ_PHONE_STATE'],,-1,-1
cn.weilaihongtech.translator,wandoujia,4,6,2,0,2,0,0,0,0,0,,,,,-1,-1
cn.wemind.calendar.android,wandoujia,7,3,4,0,4,0,0,0,0,0,,,,,-1,-1
cn.wps.note,wandoujia,8,5,3,1,3,0,0,0,0,1,,,,['READ_PHONE_STATE'],-1,-1
cn.zymk.comic,wandoujia,12,4,10,1,10,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
co.runner.app,wandoujia,25,6,5,0,4,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.achievo.vipshop,wandoujia,21,6,7,1,7,0,1,0,0,0,,,,,-1,-1
com.aheading.news.yingtanrb,wandoujia,22,10,10,2,10,0,0,0,2,0,,,"['READ_PHONE_STATE', 'ACCESS_COARSE_LOCATION']",,-1,-1
com.andwho.myplan,wandoujia,6,5,4,1,3,1,1,0,0,0,['GET_TASKS'],,,,-1,-1
com.antcommune.prodaihero,wandoujia,10,6,5,0,5,0,0,0,0,0,,,,,-1,-1
com.aokj.goodweather,wandoujia,15,5,6,0,6,0,0,0,0,0,,,,,-1,-1
com.app.ysjqzs,wandoujia,9,5,4,1,4,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.aqijiaoyu.zhuguanhushishequhulixue,wandoujia,6,4,0,0,0,0,0,0,0,0,,,,,-1,-1
com.ataolu.android,wandoujia,10,7,7,2,6,1,0,0,2,0,['BLUETOOTH'],,"['READ_PHONE_STATE', 'ACCESS_COARSE_LOCATION']",,-1,-1
com.baidu.homework,wandoujia,18,8,6,0,6,0,0,0,0,0,,,,,-1,-1
com.baidu.input,wandoujia,20,9,2,0,2,0,0,0,0,0,,,,,-1,-1
com.baidu.searchbox,wandoujia,32,11,8,2,8,0,2,0,0,0,,,,,-1,-1
com.bilibili.studio,wandoujia,15,5,7,2,7,0,0,0,2,0,,,"['READ_PHONE_STATE', 'CAMERA']",,-1,-1
com.bodi.shouzhangsucaizhi,wandoujia,5,2,4,0,3,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.boohee.one,wandoujia,16,8,3,0,2,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.bqg.ddnoverl,wandoujia,9,0,8,1,7,1,0,0,0,1,['GET_TASKS'],,,['READ_PHONE_STATE'],-1,-1
com.c2vl.kgamebox,wandoujia,15,7,6,1,6,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.card.carddiary,wandoujia,8,5,5,2,4,1,1,0,1,0,['GET_TASKS'],,['READ_PHONE_STATE'],,-1,-1
com.clt,wandoujia,9,7,7,4,7,0,3,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.cubic.autohome,wandoujia,23,9,5,0,5,0,0,0,0,0,,,,,-1,-1
com.dailyyoga.cn,wandoujia,17,11,7,0,7,0,0,0,0,0,,,,,-1,-1
com.dengtadoctor,wandoujia,6,6,4,1,3,1,0,0,1,0,['BLUETOOTH'],,['READ_PHONE_STATE'],,-1,-1
com.doudoubird.weather,wandoujia,19,6,7,1,7,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.doumi.jianzhi,wandoujia,15,8,7,1,7,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.duoduo.games.pirate,wandoujia,3,0,1,0,1,0,0,0,0,0,,,,,-1,-1
com.duxiaoman.wallet,wandoujia,20,7,6,2,6,0,1,0,0,1,,,,['READ_PHONE_STATE'],-1,-1
com.eastday.listen_news,wandoujia,12,6,2,0,2,0,0,0,0,0,,,,,-1,-1
com.eryanet.kitchen,wandoujia,7,2,3,0,3,0,0,0,0,0,,,,,-1,-1
com.fhx.pzfy,wandoujia,6,4,4,2,3,1,1,0,0,1,['GET_TASKS'],,,['READ_PHONE_STATE'],-1,-1
